testament,strongs,default_rendering,occurrences,lsg_contains_default,agreement
OT,H4232,Mehujaël,2,2,1.000
OT,H4238,Machazioth,2,2,1.000
OT,H4253,tresse,2,2,1.000
OT,H4258,Mahalath,2,2,1.000
OT,H4265,Machané-Dan,2,2,1.000
OT,H4290,effraction,2,2,1.000
OT,H4364,filet,2,2,1.000
OT,H4378,connaissance,2,2,1.000
OT,H438,Allon,2,2,1.000
OT,H4412,cabane,2,2,1.000
OT,H4413,Mallothi,2,2,1.000
OT,H442,Alusch,2,2,1.000
OT,H443,Elzabad,2,2,1.000
OT,H4511,Minnith,2,2,1.000
OT,H4545,tissu,2,2,1.000
OT,H455,Éliachba,2,2,1.000
OT,H4555,voile,2,2,1.000
OT,H4590,Maazia,2,2,1.000
OT,H4621,hache,2,2,1.000
OT,H463,Éliam,2,2,1.000
OT,H4684,hennissement,2,2,1.000
OT,H4715,creuset,2,2,1.000
OT,H4721,assemblée,2,2,1.000
OT,H4730,encensoir,2,2,1.000
OT,H474,Élischua,2,2,1.000
OT,H4778,Méred,2,2,1.000
OT,H4792,Mérom,2,2,1.000
OT,H4810,Merib-Baal,2,2,1.000
OT,H4836,poinçon,2,2,1.000
OT,H4854,Massa,2,2,1.000
OT,H486,Almodad,2,2,1.000
OT,H4861,Mischeal,2,2,1.000
OT,H4880,rame,2,2,1.000
OT,H4881,haie,2,2,1.000
OT,H4897,soie,2,2,1.000
OT,H495,Ellasar,2,2,1.000
OT,H4957,Masréka,2,2,1.000
OT,H4990,Mithredath,2,2,1.000
OT,H5004,adultère,2,2,1.000
OT,H5023,présent,2,2,1.000
OT,H5081,noble,2,2,1.000
OT,H5099,rugissement,2,2,1.000
OT,H5129,Noadia,2,2,1.000
OT,H5160,Nahaliel,2,2,1.000
OT,H5165,consolation,2,2,1.000
OT,H5173,enchantement,2,2,1.000
OT,H5174,airain,2,2,1.000
OT,H5212,Nisan,2,2,1.000
OT,H5219,aromates,2,2,1.000
OT,H5235,malheur,2,2,1.000
OT,H5244,fourmi,2,2,1.000
OT,H5249,Nimrim,2,2,1.000
OT,H5296,étoupe,2,2,1.000
OT,H5328,fleur,2,2,1.000
OT,H5332,sang,2,2,1.000
OT,H5386,dette,2,2,1.000
OT,H5390,baiser,2,2,1.000
OT,H5406,lettre,2,2,1.000
OT,H5427,nitre,2,2,1.000
OT,H5454,Sabta,2,2,1.000
OT,H5455,Sabteca,2,2,1.000
OT,H5465,ceps,2,2,1.000
OT,H5482,Syène,2,2,1.000
OT,H5497,vêtement,2,2,1.000
OT,H5513,Sinien,2,2,1.000
OT,H5540,Séled,2,2,1.000
OT,H5544,ronce,2,2,1.000
OT,H5555,Séla-Hammachlekoth,2,2,1.000
OT,H557,Amtsi,2,2,1.000
OT,H5589,rameau,2,2,1.000
OT,H5597,tache,2,2,1.000
OT,H5602,coupe,2,2,1.000
OT,H5624,Séred,2,2,1.000
OT,H5630,cuirasse,2,2,1.000
OT,H5638,hiver,2,2,1.000
OT,H5653,Abda,2,2,1.000
OT,H566,Imri,2,2,1.000
OT,H5664,Abed-Nego,2,2,1.000
OT,H5669,blé,2,2,1.000
OT,H569,Amraphel,2,2,1.000
OT,H5693,hirondelle,2,2,1.000
OT,H5694,anneau,2,2,1.000
OT,H5698,Égla,2,2,1.000
OT,H5733,Adna,2,2,1.000
OT,H5741,Adriel,2,2,1.000
OT,H5778,Éphaï,2,2,1.000
OT,H5793,Uthaï,2,2,1.000
OT,H5822,orfraie,2,2,1.000
OT,H5824,anneau,2,2,1.000
OT,H5876,En-Hadda,2,2,1.000
OT,H5877,En-Hatsor,2,2,1.000
OT,H5882,En-Églaïm,2,2,1.000
OT,H5884,En-Rimmon,2,2,1.000
OT,H5887,En-Tappuach,2,2,1.000
OT,H5890,ténèbres,2,2,1.000
OT,H5897,Irad,2,2,1.000
OT,H5902,Iram,2,2,1.000
OT,H5905,Ir-Schémesch,2,2,1.000
OT,H5908,araignée,2,2,1.000
OT,H5958,jeune homme,2,2,1.000
OT,H5961,Alamoth,2,2,1.000
OT,H5987,Amok,2,2,1.000
OT,H601,héron,2,2,1.000
OT,H6020,Amramite,2,2,1.000
OT,H6024,Anab,2,2,1.000
OT,H6056,branche,2,2,1.000
OT,H6067,Anath,2,2,1.000
OT,H614,moisson,2,2,1.000
OT,H6145,ennemi,2,2,1.000
OT,H6146,ennemi,2,2,1.000
OT,H6179,Éri,2,2,1.000
OT,H618,grenier,2,2,1.000
OT,H6204,Orpa,2,2,1.000
OT,H6208,Arkien,2,2,1.000
OT,H6277,arrogance,2,2,1.000
OT,H6281,Éther,2,2,1.000
OT,H63,Abel-Sittim,2,2,1.000
OT,H6303,Padon,2,2,1.000
OT,H6318,Potiphar,2,2,1.000
OT,H6321,fèves,2,2,1.000
OT,H6325,Punon,2,2,1.000
OT,H6364,Pi-Béseth,2,2,1.000
OT,H6373,Pinon,2,2,1.000
OT,H6377,Pithon,2,2,1.000
OT,H64,Abel-Keramim,2,2,1.000
OT,H6404,Péleth,2,2,1.000
OT,H6425,balance,2,2,1.000
OT,H6431,Péleth,2,2,1.000
OT,H6450,Pas-Dammim,2,2,1.000
OT,H649,Appaïm,2,2,1.000
OT,H6523,fer,2,2,1.000
OT,H654,Éphlal,2,2,1.000
OT,H6545,cheveux,2,2,1.000
OT,H6548,Pharaon Hophra,2,2,1.000
OT,H6550,puce,2,2,1.000
OT,H658,Éphès-Dammim,2,2,1.000
OT,H66,Abel-Maïm,2,2,1.000
OT,H6604,Pethor,2,2,1.000
OT,H6627,excrément,2,2,1.000
OT,H6650,Tseboïm,2,2,1.000
OT,H6690,Tsophach,2,2,1.000
OT,H67,Abel-Mitsraïm,2,2,1.000
OT,H6742,gâteau,2,2,1.000
OT,H675,Etsbon,2,2,1.000
OT,H6758,Tsalmona,2,2,1.000
OT,H6762,Tséla,2,2,1.000
OT,H6768,Tsélek,2,2,1.000
OT,H6769,Tsilthaï,2,2,1.000
OT,H6783,perpétuité,2,2,1.000
OT,H6786,Tsemarien,2,2,1.000
OT,H6787,Tsemaraïm,2,2,1.000
OT,H6791,épines,2,2,1.000
OT,H6796,épine,2,2,1.000
OT,H684,Otsem,2,2,1.000
OT,H6853,oiseau,2,2,1.000
OT,H6868,Tseréda,2,2,1.000
OT,H6916,casse,2,2,1.000
OT,H6920,fièvre,2,2,1.000
OT,H6959,casque,2,2,1.000
OT,H6971,singe,2,2,1.000
OT,H6977,boucles,2,2,1.000
OT,H6980,toile,2,2,1.000
OT,H6995,petit doigt,2,2,1.000
OT,H7026,Kéros,2,2,1.000
OT,H7079,Kenath,2,2,1.000
OT,H7124,perdrix,2,2,1.000
OT,H714,Ard,2,2,1.000
OT,H7149,ville,2,2,1.000
OT,H7155,Kirjath-Hutsoth,2,2,1.000
OT,H719,Arvad,2,2,1.000
OT,H721,Arvadien,2,2,1.000
OT,H7215,corail,2,2,1.000
OT,H7217,tête,2,2,1.000
OT,H7255,quart,2,2,1.000
OT,H7263,motte,2,2,1.000
OT,H7274,Roguelim,2,2,1.000
OT,H7351,solive,2,2,1.000
OT,H736,caravane,2,2,1.000
OT,H7366,bassin,2,2,1.000
OT,H7380,Ribaï,2,2,1.000
OT,H7418,Ramoth du midi,2,2,1.000
OT,H7434,Ramath-Mitspé,2,2,1.000
OT,H7436,Ramathaïm-Tsophim,2,2,1.000
OT,H7446,Rissa,2,2,1.000
OT,H7454,pensée,2,2,1.000
OT,H7470,volonté,2,2,1.000
OT,H7498,Rapha,2,2,1.000
OT,H7530,Retseph,2,2,1.000
OT,H7575,Rithma,2,2,1.000
OT,H76,ulcères,2,2,1.000
OT,H7618,agate,2,2,1.000
OT,H7630,Schobaï,2,2,1.000
OT,H765,Aran,2,2,1.000
OT,H768,lièvre,2,2,1.000
OT,H7694,reine,2,2,1.000
OT,H7763,Schomer,2,2,1.000
OT,H7764,Schuni,2,2,1.000
OT,H7770,Schua,2,2,1.000
OT,H7780,Schophach,2,2,1.000
OT,H78,Ibtsan,2,2,1.000
OT,H7825,fosse,2,2,1.000
OT,H7829,consomption,2,2,1.000
OT,H787,fondement,2,2,1.000
OT,H7884,Schichor-Libnath,2,2,1.000
OT,H7886,Schilo,2,2,1.000
OT,H7890,urine,2,2,1.000
OT,H7940,Sacar,2,2,1.000
OT,H7975,Siloé,2,2,1.000
OT,H7977,Schilchi,2,2,1.000
OT,H8004,Salem,2,2,1.000
OT,H8006,Schillem,2,2,1.000
OT,H8026,Schéleph,2,2,1.000
OT,H803,fondement,2,2,1.000
OT,H8036,nom,2,2,1.000
OT,H8037,Schamma,2,2,1.000
OT,H8044,Schamgar,2,2,1.000
OT,H8093,Schimea,2,2,1.000
OT,H8112,Schimron-Meron,2,2,1.000
OT,H8143,ivoire,2,2,1.000
OT,H8166,chèvre,2,2,1.000
OT,H8177,cheveu,2,2,1.000
OT,H8183,tempête,2,2,1.000
OT,H8187,Schearia,2,2,1.000
OT,H8196,jugement,2,2,1.000
OT,H8211,tas de cendres,2,2,1.000
OT,H822,treillis,2,2,1.000
OT,H8221,Schepham,2,2,1.000
OT,H823,Aschna,2,2,1.000
OT,H8234,Schapher,2,2,1.000
OT,H825,astrologue,2,2,1.000
OT,H826,astrologue,2,2,1.000
OT,H8261,fenêtre,2,2,1.000
OT,H8296,incision,2,2,1.000
OT,H8312,pensées,2,2,1.000
OT,H8332,bannissement,2,2,1.000
OT,H8339,Scheschbatsar,2,2,1.000
OT,H8391,cyprès,2,2,1.000
OT,H8397,confusion,2,2,1.000
OT,H8436,Thilon,2,2,1.000
OT,H846,mur,2,2,1.000
OT,H8473,cotte de mailles,2,2,1.000
OT,H8490,colonne,2,2,1.000
OT,H8494,Tiras,2,2,1.000
OT,H8500,paon,2,2,1.000
OT,H8515,Telassar,2,2,1.000
OT,H8594,otages,2,2,1.000
OT,H8607,Thiphsach,2,2,1.000
OT,H8632,puissance,2,2,1.000
OT,H8640,Tirhaka,2,2,1.000
OT,H876,Beer,2,2,1.000
OT,H879,Beer-Élim,2,2,1.000
OT,H882,Beéri,2,2,1.000
OT,H904,Bigthan,2,2,1.000
OT,H911,Bedad,2,2,1.000
OT,H916,bdellium,2,2,1.000
OT,H917,Bedan,2,2,1.000
OT,H932,Bohan,2,2,1.000
OT,H971,tour,2,2,1.000
NT,G1000,jet,1,1,1.000
NT,G1007,Bosor,1,1,1.000
NT,G1008,herbe,1,1,1.000
NT,G1009,grappe,1,1,1.000
NT,G1029,piège,1,1,1.000
NT,G1037,abîme,1,1,1.000
NT,G1041,autel,1,1,1.000
NT,G1042,Gabbatha,1,1,1.000
NT,G1045,Gad,1,1,1.000
NT,G1047,trésor,1,1,1.000
NT,G1048,Gaza,1,1,1.000
NT,G1066,Gédéon,1,1,1.000
NT,G1071,rire,1,1,1.000
NT,G1079,naissance,1,1,1.000
NT,G1094,vieillesse,1,1,1.000
NT,G1098,vin doux,1,1,1.000
NT,G1102,foulon,1,1,1.000
NT,G1129,exercice,1,1,1.000
NT,G1136,Gog,1,1,1.000
NT,G1146,anneau,1,1,1.000
NT,G1148,Dalmanutha,1,1,1.000
NT,G1149,Dalmatie,1,1,1.000
NT,G1152,Damaris,1,1,1.000
NT,G1156,dette,1,1,1.000
NT,G1157,créancier,1,1,1.000
NT,G1164,exemple,1,1,1.000
NT,G119,combat,1,1,1.000
NT,G1192,peau,1,1,1.000
NT,G1240,successeur,1,1,1.000
NT,G1267,division,1,1,1.000
NT,G1270,pensée,1,1,1.000
NT,G130,effusion de sang,1,1,1.000
NT,G1305,nourriture,1,1,1.000
NT,G1327,grand-route,1,1,1.000
NT,G1328,interprète,1,1,1.000
NT,G133,louange,1,1,1.000
NT,G1357,réformation,1,1,1.000
NT,G1373,soif,1,1,1.000
NT,G1376,persécuteur,1,1,1.000
NT,G1420,dysenterie,1,1,1.000
NT,G1429,douze tribus,1,1,1.000
NT,G1443,Éber,1,1,1.000
NT,G1454,résurrection,1,1,1.000
NT,G1456,dédicace,1,1,1.000
NT,G1464,obstacle,1,1,1.000
NT,G1471,enceinte,1,1,1.000
NT,G1479,culte volontaire,1,1,1.000
NT,G1561,attente,1,1,1.000
NT,G1639,Élamite,1,1,1.000
NT,G164,captif,1,1,1.000
NT,G1644,légèreté,1,1,1.000
NT,G1660,venue,1,1,1.000
NT,G1663,Éliézer,1,1,1.000
NT,G1666,Élisée,1,1,1.000
NT,G168,impureté,1,1,1.000
NT,G1681,Élymas,1,1,1.000
NT,G1694,Emmanuel,1,1,1.000
NT,G1701,moquerie,1,1,1.000
NT,G1800,Énos,1,1,1.000
NT,G1815,résurrection,1,1,1.000
NT,G1838,usage,1,1,1.000
NT,G1845,exorciste,1,1,1.000
NT,G1851,principal,1,1,1.000
NT,G188,encore,1,1,1.000
NT,G1898,introduction,1,1,1.000
NT,G1906,engagement,1,1,1.000
NT,G1946,Épicurien,1,1,1.000
NT,G1955,interprétation,1,1,1.000
NT,G1958,soin,1,1,1.000
NT,G1963,pensée,1,1,1.000
NT,G1979,vivres,1,1,1.000
NT,G1995,conversion,1,1,1.000
NT,G2057,Hermas,1,1,1.000
NT,G2061,Hermogène,1,1,1.000
NT,G2069,Esli,1,1,1.000
NT,G2110,bienfaiteur,1,1,1.000
NT,G2140,bienfaisance,1,1,1.000
NT,G2143,beauté,1,1,1.000
NT,G2160,plaisanterie,1,1,1.000
NT,G2161,Eutychus,1,1,1.000
NT,G2187,Éphraïm,1,1,1.000
NT,G219,chant du coq,1,1,1.000
NT,G2196,Zara,1,1,1.000
NT,G2211,Zénas,1,1,1.000
NT,G2231,règne,1,1,1.000
NT,G2239,mœurs,1,1,1.000
NT,G2242,Héli,1,1,1.000
NT,G2256,demi-heure,1,1,1.000
NT,G2262,Er,1,1,1.000
NT,G2267,Hérodion,1,1,1.000
NT,G2283,Thamar,1,1,1.000
NT,G2291,Thara,1,1,1.000
NT,G2294,courage,1,1,1.000
NT,G2305,divinité,1,1,1.000
NT,G2308,volonté,1,1,1.000
NT,G2320,divinité,1,1,1.000
NT,G2324,serviteur,1,1,1.000
NT,G2329,chaleur,1,1,1.000
NT,G2333,Theudas,1,1,1.000
NT,G2336,fourreau,1,1,1.000
NT,G2339,piège,1,1,1.000
NT,G2355,lamentation,1,1,1.000
NT,G2366,tempête,1,1,1.000
NT,G2375,bouclier,1,1,1.000
NT,G2387,Jambrès,1,1,1.000
NT,G2389,Jannès,1,1,1.000
NT,G2391,Jared,1,1,1.000
NT,G24,indignation,1,1,1.000
NT,G2401,Idumée,1,1,1.000
NT,G2402,sueur,1,1,1.000
NT,G2404,Hiérapolis,1,1,1.000
NT,G2422,Jephthé,1,1,1.000
NT,G2428,supplication,1,1,1.000
NT,G2429,humidité,1,1,1.000
NT,G2456,Julie,1,1,1.000
NT,G2458,Junias,1,1,1.000
NT,G2492,Job,1,1,1.000
NT,G2493,Joël,1,1,1.000
NT,G2497,Jorim,1,1,1.000
NT,G250,aloès,1,1,1.000
NT,G2503,iota,1,1,1.000
NT,G2514,pureté,1,1,1.000
NT,G2550,malignité,1,1,1.000
NT,G2562,chaume,1,1,1.000
NT,G2565,olivier franc,1,1,1.000
NT,G2582,Candace,1,1,1.000
NT,G2591,Carpus,1,1,1.000
NT,G2600,descente,1,1,1.000
NT,G2640,reste,1,1,1.000
NT,G2652,anathème,1,1,1.000
NT,G2659,assoupissement,1,1,1.000
NT,G2676,perfectionnement,1,1,1.000
NT,G2677,perfectionnement,1,1,1.000
NT,G2685,espion,1,1,1.000
NT,G271,améthyste,1,1,1.000
NT,G2748,Cédron,1,1,1.000
NT,G2754,vaine gloire,1,1,1.000
NT,G2772,monnaie,1,1,1.000
NT,G2780,jardinier,1,1,1.000
NT,G2781,rayon de miel,1,1,1.000
NT,G2796,mouvement,1,1,1.000
NT,G2802,Clauda,1,1,1.000
NT,G2803,Claudia,1,1,1.000
NT,G2809,vol,1,1,1.000
NT,G2810,Cléopas,1,1,1.000
NT,G2815,Clément,1,1,1.000
NT,G2832,Clopas,1,1,1.000
NT,G2834,Cnide,1,1,1.000
NT,G2838,sommeil,1,1,1.000
NT,G2846,chambellan,1,1,1.000
NT,G2862,colonie,1,1,1.000
NT,G2864,chevelure,1,1,1.000
NT,G2876,corbeau,1,1,1.000
NT,G2879,Coré,1,1,1.000
NT,G2884,mesure,1,1,1.000
NT,G289,vigneron,1,1,1.000
NT,G2890,Quartus,1,1,1.000
NT,G291,Amplias,1,1,1.000
NT,G2913,Crescens,1,1,1.000
NT,G2915,orge,1,1,1.000
NT,G2939,Créateur,1,1,1.000
NT,G2940,tromperie,1,1,1.000
NT,G295,Amphipolis,1,1,1.000
NT,G2950,cymbale,1,1,1.000
NT,G2951,cumin,1,1,1.000
NT,G2957,Cyrène,1,1,1.000
NT,G2969,ville,1,1,1.000
NT,G2971,moucheron,1,1,1.000
NT,G2972,Cos,1,1,1.000
NT,G2984,Lamech,1,1,1.000
NT,G2987,éclat,1,1,1.000
NT,G3,Abaddon,1,1,1.000
NT,G3005,reste,1,1,1.000
NT,G301,Amos,1,1,1.000
NT,G3013,écaille,1,1,1.000
NT,G3024,oubli,1,1,1.000
NT,G3033,Libye,1,1,1.000
NT,G3044,Linus,1,1,1.000
NT,G3047,sud-ouest,1,1,1.000
NT,G3057,lance,1,1,1.000
NT,G3071,Lycaonie,1,1,1.000
NT,G3073,Lycie,1,1,1.000
NT,G3078,Lysanias,1,1,1.000
NT,G3086,libérateur,1,1,1.000
NT,G309,recouvrement de la vue,1,1,1.000
NT,G3092,Maath,1,1,1.000
NT,G3098,Magog,1,1,1.000
NT,G3099,Madian,1,1,1.000
NT,G3102,disciple,1,1,1.000
NT,G3124,Malchus,1,1,1.000
NT,G3139,marbre,1,1,1.000
NT,G3160,Mattatha,1,1,1.000
NT,G3174,grandeur,1,1,1.000
NT,G3190,Méléa,1,1,1.000
NT,G3200,parchemin,1,1,1.000
NT,G334,offrande,1,1,1.000
NT,G3370,Mède,1,1,1.000
NT,G3382,cuisse,1,1,1.000
NT,G3393,souillure,1,1,1.000
NT,G3395,mélange,1,1,1.000
NT,G3406,rémunérateur,1,1,1.000
NT,G3416,Mnason,1,1,1.000
NT,G3434,Moloch,1,1,1.000
NT,G3436,souillure,1,1,1.000
NT,G3460,Myra,1,1,1.000
NT,G3468,meurtrissure,1,1,1.000
NT,G3481,Nathan,1,1,1.000
NT,G3484,Naïn,1,1,1.000
NT,G3486,Nahum,1,1,1.000
NT,G3488,Narcisse,1,1,1.000
NT,G3491,navire,1,1,1.000
NT,G3496,Néapolis,1,1,1.000
NT,G3497,Naaman,1,1,1.000
NT,G3510,reins,1,1,1.000
NT,G3517,Nérée,1,1,1.000
NT,G3518,Néri,1,1,1.000
NT,G3519,île,1,1,1.000
NT,G3526,Niger,1,1,1.000
NT,G3527,Nicanor,1,1,1.000
NT,G3529,victoire,1,1,1.000
NT,G3532,Nicolas,1,1,1.000
NT,G3535,Ninive,1,1,1.000
NT,G3537,bassin,1,1,1.000
NT,G3546,monnaie,1,1,1.000
NT,G3550,législateur,1,1,1.000
NT,G3553,maladie,1,1,1.000
NT,G3555,couvée,1,1,1.000
NT,G3556,poussin,1,1,1.000
NT,G3561,nouvelle lune,1,1,1.000
NT,G3564,Nymphas,1,1,1.000
NT,G3577,dos,1,1,1.000
NT,G359,départ,1,1,1.000
NT,G3612,prison,1,1,1.000
NT,G3659,œil,1,1,1.000
NT,G3678,ânon,1,1,1.000
NT,G3703,fruit,1,1,1.000
NT,G3715,désir,1,1,1.000
NT,G3731,violence,1,1,1.000
NT,G3750,odorat,1,1,1.000
NT,G3773,Urbain,1,1,1.000
NT,G3774,Urie,1,1,1.000
NT,G3794,forteresse,1,1,1.000
NT,G3866,dépôt,1,1,1.000
NT,G3883,variation,1,1,1.000
NT,G3890,consolation,1,1,1.000
NT,G3917,léopard,1,1,1.000
NT,G3931,consolation,1,1,1.000
NT,G3932,virginité,1,1,1.000
NT,G3934,Parthe,1,1,1.000
NT,G3937,Parménas,1,1,1.000
NT,G3959,Patara,1,1,1.000
NT,G3963,Patmos,1,1,1.000
NT,G3969,Patrobas,1,1,1.000
NT,G3995,beau-père,1,1,1.000
NT,G4042,passage,1,1,1.000
NT,G4076,rue,1,1,1.000
NT,G409,meurtrier,1,1,1.000
NT,G4096,graisse,1,1,1.000
NT,G41,sainteté,1,1,1.000
NT,G4107,errant,1,1,1.000
NT,G4117,tresse,1,1,1.000
NT,G4140,satisfaction,1,1,1.000
NT,G4201,Porcius,1,1,1.000
NT,G4223,Pouzzoles,1,1,1.000
NT,G4227,Pudens,1,1,1.000
NT,G4230,affaire,1,1,1.000
NT,G4251,Prisca,1,1,1.000
NT,G4259,vestibule,1,1,1.000
NT,G43,bras,1,1,1.000
NT,G431,cousin,1,1,1.000
NT,G4315,veille du sabbat,1,1,1.000
NT,G432,aneth,1,1,1.000
NT,G4343,persévérance,1,1,1.000
NT,G4353,adorateur,1,1,1.000
NT,G4378,aspersion,1,1,1.000
NT,G44,hameçon,1,1,1.000
NT,G440,charbon,1,1,1.000
NT,G4402,Prochore,1,1,1.000
NT,G4418,talon,1,1,1.000
NT,G4424,Ptolémaïs,1,1,1.000
NT,G4466,Ragau,1,1,1.000
NT,G4471,Rama,1,1,1.000
NT,G4477,Rahab,1,1,1.000
NT,G4478,Rachel,1,1,1.000
NT,G4480,char,1,1,1.000
NT,G4481,Remphan,1,1,1.000
NT,G4485,ruine,1,1,1.000
NT,G4488,Rhésa,1,1,1.000
NT,G4489,orateur,1,1,1.000
NT,G4499,Rhodes,1,1,1.000
NT,G4502,Ruben,1,1,1.000
NT,G4503,Ruth,1,1,1.000
NT,G451,Anne,1,1,1.000
NT,G4512,ride,1,1,1.000
NT,G4520,repos,1,1,1.000
NT,G4522,filet,1,1,1.000
NT,G4527,Sala,1,1,1.000
NT,G4529,Salamine,1,1,1.000
NT,G4530,Salim,1,1,1.000
NT,G4534,Salmone,1,1,1.000
NT,G4538,trompette,1,1,1.000
NT,G4543,Samothrace,1,1,1.000
NT,G4544,Samos,1,1,1.000
NT,G4546,Samson,1,1,1.000
NT,G4548,planche,1,1,1.000
NT,G4552,saphir,1,1,1.000
NT,G4557,sardonyx,1,1,1.000
NT,G4558,Sarepta,1,1,1.000
NT,G4566,Satan,1,1,1.000
NT,G4581,Séleucie,1,1,1.000
NT,G4584,Sémeï,1,1,1.000
NT,G4588,Sergius,1,1,1.000
NT,G4589,Seth,1,1,1.000
NT,G4590,Sem,1,1,1.000
NT,G4604,fer,1,1,1.000
NT,G4629,vêtement,1,1,1.000
NT,G4634,Tabernacles,1,1,1.000
NT,G4643,dureté,1,1,1.000
NT,G4647,écharde,1,1,1.000
NT,G4658,Scythe,1,1,1.000
NT,G4665,émeraude,1,1,1.000
NT,G4667,Smyrne,1,1,1.000
NT,G469,récompense,1,1,1.000
NT,G4694,écueil,1,1,1.000
NT,G4701,semence,1,1,1.000
NT,G4715,statère,1,1,1.000
NT,G4720,Stachys,1,1,1.000
NT,G4733,fermeté,1,1,1.000
NT,G4740,fermeté,1,1,1.000
NT,G4742,marque,1,1,1.000
NT,G4743,instant,1,1,1.000
NT,G4746,branche,1,1,1.000
NT,G4751,estomac,1,1,1.000
NT,G4760,armée,1,1,1.000
NT,G4795,hasard,1,1,1.000
NT,G4799,confusion,1,1,1.000
NT,G4804,disputeur,1,1,1.000
NT,G4807,sycomore,1,1,1.000
NT,G4809,sycomore,1,1,1.000
NT,G4825,conseiller,1,1,1.000
NT,G4831,compagnon imitateur,1,1,1.000
NT,G4847,concitoyen,1,1,1.000
NT,G4853,compatriote,1,1,1.000
NT,G4858,musique,1,1,1.000
NT,G487,rançon,1,1,1.000
NT,G4877,rencontre,1,1,1.000
NT,G49,purification,1,1,1.000
NT,G493,Antipas,1,1,1.000
NT,G4938,destruction,1,1,1.000
NT,G494,Antipatris,1,1,1.000
NT,G4941,Syntyche,1,1,1.000
NT,G4946,Syracuse,1,1,1.000
NT,G4948,Syrien,1,1,1.000
NT,G4953,signe,1,1,1.000
NT,G4965,Sychar,1,1,1.000
NT,G4968,victime,1,1,1.000
NT,G4974,cheville,1,1,1.000
NT,G4981,école,1,1,1.000
NT,G4986,Sopater,1,1,1.000
NT,G4989,Sosipater,1,1,1.000
NT,G4999,Tavernes,1,1,1.000
NT,G5054,mort,1,1,1.000
NT,G5060,Tertius,1,1,1.000
NT,G5086,Tibère,1,1,1.000
NT,G5090,Timée,1,1,1.000
NT,G5096,Timon,1,1,1.000
NT,G5115,arc,1,1,1.000
NT,G5116,topaze,1,1,1.000
NT,G5152,troisième étage,1,1,1.000
NT,G5162,nourrice,1,1,1.000
NT,G5167,tourterelle,1,1,1.000
NT,G5169,trou,1,1,1.000
NT,G5170,Tryphène,1,1,1.000
NT,G5173,Tryphose,1,1,1.000
NT,G5181,Tyrannus,1,1,1.000
NT,G5183,Tyrien,1,1,1.000
NT,G5243,orgueil,1,1,1.000
NT,G5261,exemple,1,1,1.000
NT,G5283,soupçon,1,1,1.000
NT,G5300,truie,1,1,1.000
NT,G5322,lanterne,1,1,1.000
NT,G5323,Phanuel,1,1,1.000
NT,G5325,pompe,1,1,1.000
NT,G5327,vallée,1,1,1.000
NT,G5372,Philète,1,1,1.000
NT,G5378,Philologue,1,1,1.000
NT,G5385,philosophie,1,1,1.000
NT,G5386,philosophe,1,1,1.000
NT,G5393,Phlégon,1,1,1.000
NT,G54,pureté,1,1,1.000
NT,G5405,Phénix,1,1,1.000
NT,G5410,Forum,1,1,1.000
NT,G5416,fouet,1,1,1.000
NT,G5440,phylactère,1,1,1.000
NT,G5466,Chaldéen,1,1,1.000
NT,G5472,calcédoine,1,1,1.000
NT,G5482,tranchée,1,1,1.000
NT,G5489,papier,1,1,1.000
NT,G5502,chérubins,1,1,1.000
NT,G5508,Chios,1,1,1.000
NT,G5514,Chloé,1,1,1.000
NT,G5525,danse,1,1,1.000
NT,G5529,Chuza,1,1,1.000
NT,G555,dépouillement,1,1,1.000
NT,G5555,chrysolithe,1,1,1.000
NT,G5556,chrysoprase,1,1,1.000
NT,G5566,nord-ouest,1,1,1.000
NT,G5570,faux apôtre,1,1,1.000
NT,G5572,faux docteur,1,1,1.000
NT,G558,affranchi,1,1,1.000
NT,G5582,mensonge,1,1,1.000
NT,G5609,œuf,1,1,1.000
NT,G5617,Osée,1,1,1.000
NT,G585,démonstration,1,1,1.000
NT,G623,Apollyon,1,1,1.000
NT,G624,Apollonie,1,1,1.000
NT,G644,ombre,1,1,1.000
NT,G675,Appius,1,1,1.000
NT,G682,Apphia,1,1,1.000
NT,G685,malédiction,1,1,1.000
NT,G690,Arabe,1,1,1.000
NT,G695,orfèvre,1,1,1.000
NT,G698,Aréopagite,1,1,1.000
NT,G702,Arétas,1,1,1.000
NT,G704,agneau,1,1,1.000
NT,G711,Aristobule,1,1,1.000
NT,G715,ours,1,1,1.000
NT,G72,conduite,1,1,1.000
NT,G723,charrue,1,1,1.000
NT,G734,Artémas,1,1,1.000
NT,G742,Arphaxad,1,1,1.000
NT,G753,architecte,1,1,1.000
NT,G754,chef des publicains,1,1,1.000
NT,G775,Asiarque,1,1,1.000
NT,G78,Addi,1,1,1.000
NT,G785,aspic,1,1,1.000
NT,G799,Asyncrite,1,1,1.000
NT,G8,Abiathar,1,1,1.000
NT,G828,Auguste,1,1,1.000
NT,G836,flûte,1,1,1.000
NT,G845,témoin oculaire,1,1,1.000
NT,G858,simplicité,1,1,1.000
NT,G867,départ,1,1,1.000
NT,G896,Baal,1,1,1.000
NT,G9,Abilène,1,1,1.000
NT,G902,branche,1,1,1.000
NT,G913,Barak,1,1,1.000
NT,G924,Bartimée,1,1,1.000
NT,G939,pied,1,1,1.000
NT,G943,mesure,1,1,1.000
NT,G944,grenouille,1,1,1.000
