strongs_num,strongs_id,lemma,translit,english_default,definition,occurrences,lang,existing_rendering,proposed_rendering,status,notes
3459,G3459,μύλων,mýlōn,mill,:--mill.,1,vi,,cối xay,needs_review,
3460,G3460,Μύρα,Mýra,Myra,:--Myra.,1,vi,,Myra,needs_review,
3468,G3468,μώλωψ,mṓlōps,stripe,:--stripe.,1,vi,,vết sẹo,needs_review,
3470,G3470,μῶμος,mōmos,blemish,:--blemish.,1,vi,,vết nhơ,needs_review,
3473,G3473,μωρολογία,mōrología,foolish talking,:--foolish talking.,1,vi,,lời nói dại dột,needs_review,
3477,G3477,Ναγγαί,Nangaí,Naggai,:--Nagge.,1,vi,,Nangai,needs_review,
3481,G3481,Ναθάν,Nathán,Nathan,:--Nathan.,1,vi,,Na-than,needs_review,
3484,G3484,Ναΐν,Naḯn,Nain,:--Nain.,1,vi,,Na-in,needs_review,
3486,G3486,Ναούμ,Naoúm,Nahum,:--Naum.,1,vi,,Naum,needs_review,
3488,G3488,Νάρκισσος,Nárkissos,Narcissus,:--Narcissus.,1,vi,,Nạt-xít,needs_review,
3490,G3490,ναύκληρος,naúklēros,owner of a ship,:--owner of a ship.,1,vi,,chủ tàu,needs_review,
3491,G3491,ναῦς,naûs,ship,:--ship.,1,vi,,tàu,needs_review,
3493,G3493,Ναχώρ,Nachṓr,Nahor,:--Nachor.,1,vi,,Na-cô,needs_review,
3496,G3496,Νεάπολις,Neápolis,Neapolis,:--Neapolis.,1,vi,,Nê-a-bô-lít,needs_review,
3497,G3497,Νεεμάν,Neemán,Naaman,:--Naaman.,1,vi,,Na-a-man,needs_review,
3502,G3502,νεοσσός,neossós,chick,:--young.,1,vi,,chim non,needs_review,
3509,G3509,νέφος,néphos,cloud,:--cloud.,1,vi,,đám mây,needs_review,
3510,G3510,νεφρός,nephrós,kidneys,:--reins.,1,vi,,thận,needs_review,
3511,G3511,νεωκόρος,neōkóros,worshipper,:--worshipper.,1,vi,,người thờ phượng,needs_review,
3517,G3517,Νηρεύς,Nēreús,Nereus,:--Nereus.,1,vi,,Nê-rê,needs_review,
3518,G3518,Νηρί,Nērí,Neri,:--Neri.,1,vi,,Nê-ri,needs_review,
3519,G3519,νησίον,nēsíon,island,:--island.,1,vi,,đảo,needs_review,
3526,G3526,Νίγερ,Níger,Niger,:--Niger.,1,vi,,Ni-giê,needs_review,
3527,G3527,Νικάνωρ,Nikánōr,Nicanor,:--Nicanor.,1,vi,,Ni-ca-nô,needs_review,
3529,G3529,νίκη,níkē,victory,:--victory.,1,vi,,sự thắng,needs_review,
3532,G3532,Νικόλαος,Nikólaos,Nicolas,:--Nicolaus.,1,vi,,Ni-cô-la,needs_review,
3535,G3535,Νινευΐ,Nineuḯ,Nineveh,:--Nineve.,1,vi,,Ni-ni-ve,needs_review,
3537,G3537,νιπτήρ,niptḗr,bason,:--bason.,1,vi,,chậu rửa chân,needs_review,
3546,G3546,νόμισμα,nómisma,money,:--money.,1,vi,,tiền,needs_review,
3548,G3548,νομοθεσία,nomothesía,giving of the law,:--giving of the law.,1,vi,,sự ban hành luật pháp,needs_review,
3550,G3550,νομοθέτης,nomothétēs,lawgiver,:--lawgiver.,1,vi,,người lập luật,needs_review,
3553,G3553,νόσημα,nósēma,disease,:--disease.,1,vi,,bệnh tật,needs_review,
3555,G3555,νοσσιά,nossiá,brood,:--brood.,1,vi,,ổ chim,needs_review,
3556,G3556,νοσσίον,nossíon,chicken,:--chicken.,1,vi,,gà con,needs_review,
3561,G3561,νουμηνία,noumēnía,new moon,:--new moon.,1,vi,,trăng mới,needs_review,
3564,G3564,Νυμφᾶς,Nymphâs,Nymphas,:--Nymphas.,1,vi,,Nym-pha,needs_review,
3574,G3574,νυχθήμερον,nychthḗmeron,night and day,:--night and day.,1,vi,,ngày đêm,needs_review,
3577,G3577,νῶτος,nōtos,back,:--back.,1,vi,,lưng,needs_review,
3591,G3591,ὄγκος,ónkos,weight,:--weight.,1,vi,,gánh nặng,needs_review,
3612,G3612,οἴκημα,oíkēma,prison,:--prison.,1,vi,,ngục,needs_review,
3632,G3632,οἰνοφλυγία,oinophlygía,excess of wine,:--excess of wine.,1,vi,,say sưa,needs_review,
3644,G3644,ὀλοθρευτής,olothreutḗs,destroyer,:--destroyer.,1,vi,,kẻ hủy diệt,needs_review,
3647,G3647,ὁλοκληρία,holoklēría,perfect soundness,:--perfect soundness.,1,vi,,sự lành lặn trọn vẹn,needs_review,
3652,G3652,Ὀλυμπᾶς,Olympâs,Olympas,:--Olympas.,1,vi,,Ô-lim-ba,needs_review,
3653,G3653,ὄλυνθος,ólynthos,untimely fig,:--untimely fig.,1,vi,,trái vả non,needs_review,
3655,G3655,ὄμβρος,ómbros,shower,:--shower.,1,vi,,mưa,needs_review,
3657,G3657,ὁμιλία,homilía,communication,:--communication.,1,vi,,sự giao thông,needs_review,
3658,G3658,ὅμιλος,hómilos,company,:--company.,1,vi,,đám đông,needs_review,
3659,G3659,ὄμμα,ómma,eye,:--eye.,1,vi,,mắt,needs_review,
3669,G3669,ὁμοίωσις,homoíōsis,similitude,:--similitude.,1,vi,,sự giống nhau,needs_review,
3678,G3678,ὀνάριον,onárion,young ass,:--young ass.,1,vi,,lừa con,needs_review,
3681,G3681,ὄνειδος,óneidos,reproach,:--reproach.,1,vi,,sự sỉ nhục,needs_review,
3703,G3703,ὀπώρα,opṓra,fruit,:--fruit.,1,vi,,trái cây,needs_review,
3715,G3715,ὄρεξις,órexis,lust,:--lust.,1,vi,,dục dục,needs_review,
3731,G3731,ὅρμημα,hórmēma,violence,:--violence.,1,vi,,sự hung bạo,needs_review,
3734,G3734,ὁροθεσία,horothesía,bound,:--bound.,1,vi,,ranh giới,needs_review,
3750,G3750,ὄσφρησις,ósphrēsis,smelling,:--smelling.,1,vi,,sự ngửi,needs_review,
3773,G3773,Οὐρβανός,Ourbanós,Urbanus,:--Urbanus.,1,vi,,U-rơ-ban,needs_review,
3774,G3774,Οὐρίας,Ourías,Uriah,:--Urias.,1,vi,,U-ri,needs_review,
3790,G3790,ὀφρῦς,ophrŷs,brow,:--brow.,1,vi,,lông mày,needs_review,
3794,G3794,ὀχύρωμα,ochýrōma,stronghold,:--stronghold.,1,vi,,đồn lũy,needs_review,
3821,G3821,παλαιότης,palaiótēs,oldness,:--oldness.,1,vi,,sự cũ,needs_review,
3823,G3823,πάλη,pálē,wrestle,:--+ wrestle.,1,vi,,vật lộn,needs_review,
3829,G3829,πανδοχεῖον,pandocheîon,inn,:--inn.,1,vi,,quán trọ,needs_review,
3830,G3830,πανδοχεύς,pandocheús,host,:--host.,1,vi,,chủ quán,needs_review,
3831,G3831,πανήγυρις,panḗgyris,general assembly,:--general assembly.,1,vi,,hội chung,needs_review,
3835,G3835,πανοῦργος,panoûrgos,crafty,:--crafty.,1,vi,,kẻ xảo quyệt,needs_review,
3859,G3859,παραδιατριβή,paradiatribḗ,perverse disputing,:--perverse disputing.,1,vi,,cuộc cãi lộn bậy bạ,needs_review,
3866,G3866,παραθήκη,parathḗkē,deposit,:--committed unto.,1,vi,,ký thác,needs_review,
3883,G3883,παραλλαγή,parallagḗ,variableness,:--variableness.,1,vi,,sự thay đổi,needs_review,
3889,G3889,παραμυθία,paramythía,comfort,:--comfort.,1,vi,,an ủi,needs_review,
3890,G3890,παραμύθιον,paramýthion,comfort,:--comfort.,1,vi,,an ủi,needs_review,
3892,G3892,παρανομία,paranomía,iniquity,:--iniquity.,1,vi,,sự trái luật pháp,needs_review,
3902,G3902,παράσημος,parásēmos,sign,:--sign.,1,vi,,dấu,needs_review,
3907,G3907,παρατήρησις,paratḗrēsis,observation,:--obervation.,1,vi,,sự quan sát,needs_review,
3913,G3913,παραφρονία,paraphronía,madness,:--madness.,1,vi,,sự điên cuồng,needs_review,
3915,G3915,παραχειμασία,paracheimasía,winter in,:--winter in.,1,vi,,ở lại qua mùa đông,needs_review,
3917,G3917,πάρδαλις,párdalis,leopard,:--leopard.,1,vi,,beo,needs_review,
3929,G3929,πάρεσις,páresis,remission,:--remission.,1,vi,,sự bỏ qua,needs_review,
3931,G3931,παρηγορία,parēgoría,comfort,:--comfort.,1,vi,,an ủi,needs_review,
3932,G3932,παρθενία,parthenía,virginity,:--virginity.,1,vi,,trinh nữ,needs_review,
3934,G3934,Πάρθος,Párthos,Parthian,:--Parthian.,1,vi,,người Pạt-thi,needs_review,
3937,G3937,Παρμενᾶς,Parmenâs,Parmenas,:--Parmenas.,1,vi,,Parmêna,needs_review,
3938,G3938,πάροδος,párodos,way,:--way.,1,vi,,lối đi,needs_review,
3950,G3950,παροργισμός,parorgismós,wrath,:--wrath.,1,vi,,cơn thạnh nộ,needs_review,
3959,G3959,Πάταρα,Pátara,Patara,:--Patara.,1,vi,,Ba-ta-ra,needs_review,
3963,G3963,Πάτμος,Pátmos,Patmos,:--Patmos.,1,vi,,Bát-mô,needs_review,
3964,G3964,πατραλῴας,patralṓias,murderer of fathers,:--murderer of fathers.,1,vi,,kẻ giết cha,needs_review,
3969,G3969,Πατροβᾶς,Patrobâs,Patrobas,:--Patrobas.,1,vi,,Pha-trốp-ba,needs_review,
3988,G3988,πεισμονή,peismonḗ,persuasion,:--persuasion.,1,vi,,sự thuyết phục,needs_review,
3993,G3993,πένης,pénēs,pauper,:--poor.,1,vi,,người nghèo,needs_review,
3995,G3995,πενθερός,pentherós,father in law,:--father in law.,1,vi,,cha,needs_review,
4025,G4025,περίθεσις,períthesis,wearing,:--wearing.,1,vi,,sự đeo,needs_review,
4027,G4027,περικάθαρμα,perikátharma,filth,:--filth.,1,vi,,đồ dơ bẩn,needs_review,
4042,G4042,περιοχή,periochḗ,place,:--place.,1,vi,,chỗ,needs_review,
4067,G4067,περίψωμα,perípsōma,offscouring,:--offscouring.,1,vi,,đồ bỏ đi,needs_review,
4069,G4069,Περσίς,Persís,Persis,:--Persis.,1,vi,,Bơ-sít,needs_review,
4076,G4076,πήγανον,pḗganon,rue,:--rue.,1,vi,,rau ngải,needs_review,
4086,G4086,πιθανολογία,pithanología,enticing words,:--enticing words.,1,vi,,lời nói dỗ dành,needs_review,
4093,G4093,πινακίδιον,pinakídion,writing table,:--writing table.,1,vi,,bảng viết,needs_review,
4096,G4096,πιότης,piótēs,fatness,:--fatness.,1,vi,,sự mầu mỡ,needs_review,
4107,G4107,πλανήτης,planḗtēs,wanderer,:--wandering.,1,vi,,kẻ đi lang thang,needs_review,
4110,G4110,πλάσμα,plásma,thing formed,:--thing formed.,1,vi,,vật tạo nên,needs_review,
4117,G4117,πλέγμα,plégma,broidered hair,:--broidered hair.,1,vi,,tóc bện,needs_review,
4132,G4132,πλήμμυρα,plḗmmyra,flood,:--flood.,1,vi,,lụt,needs_review,
4140,G4140,πλησμονή,plēsmonḗ,satisfying,:--satisfying.,1,vi,,sự thỏa mãn,needs_review,
4162,G4162,ποίησις,poíēsis,deed,:--deed.,1,vi,,việc làm,needs_review,
4175,G4175,πολίτευμα,políteuma,citizenship,:--conversation.,1,vi,,quốc tịch,needs_review,
4180,G4180,πολυλογία,polylogía,much speaking,:--much  speaking.,1,vi,,nói nhiều,needs_review,
4201,G4201,Πόρκιος,Pórkios,Porcius,:--Porcius.,1,vi,,Porcius,needs_review,
4211,G4211,πορφυρόπωλις,porphyrópōlis,seller of purple,:--seller of purple.,1,vi,,người bán hàng tím,needs_review,
4223,G4223,Ποτίολοι,Potíoloi,Puteoli,:--Puteoli.,1,vi,,Pô-ti-ô-li,needs_review,
4224,G4224,πότος,pótos,banqueting,:--banqueting.,1,vi,,yến tiệc,needs_review,
4227,G4227,Πούδης,Poúdēs,Pudens,:--Pudens.,1,vi,,Pơ-đen,needs_review,
4230,G4230,πραγματεία,pragmateía,affair,:--affair.,1,vi,,việc,needs_review,
4247,G4247,πρεσβῦτις,presbŷtis,aged woman,:--aged woman.,1,vi,,bà già,needs_review,
4251,G4251,Πρίσκα,Príska,Prisca,:--Prisca.,1,vi,,Bà Pơ-rít-ca,needs_review,
4259,G4259,προαύλιον,proaúlion,porch,:--porch.,1,vi,,hành lang,needs_review,
4287,G4287,προθέσμιος,prothésmios,time appointed,:--time appointed.,1,vi,,thời hạn định,needs_review,
4299,G4299,πρόκριμα,prókrima,prejudice,:--prefer one before another.,1,vi,,thiên vị,needs_review,
4315,G4315,προσάββατον,prosábbaton,day before the sabbath,:--day before  the sabbath.,1,vi,,ngày trước ngày Sa-bát,needs_review,
4343,G4343,προσκαρτέρησις,proskartérēsis,perseverance,:--perseverance.,1,vi,,sự bền lòng,needs_review,
4344,G4344,προσκεφάλαιον,proskephálaion,pillow,:--pillow.,1,vi,,gối,needs_review,
4346,G4346,πρόσκλισις,prósklisis,partiality,:--partiality.,1,vi,,thiên vị,needs_review,
4349,G4349,προσκοπή,proskopḗ,offence,:--offence.,1,vi,,sự vấp phạm,needs_review,
4353,G4353,προσκυνητής,proskynētḗs,worshipper,:--worshipper.,1,vi,,người thờ phượng,needs_review,
4356,G4356,πρόσληψις,próslēpsis,receiving,:--receiving.,1,vi,,sự tiếp nhận,needs_review,
4368,G4368,προστάτις,prostátis,succourer,:--succourer.,1,vi,,người giúp đỡ,needs_review,
4371,G4371,προσφάγιον,prosphágion,meat,:--meat.,1,vi,,thức ăn,needs_review,
4378,G4378,πρόσχυσις,próschysis,sprinkling,:--sprinkling.,1,vi,,sự rảy,needs_review,
4381,G4381,προσωπολήπτης,prosōpolḗptēs,respecter of persons,:--respecter of persons.,1,vi,,kẻ tây vị người,needs_review,
4402,G4402,Πρόχορος,Próchoros,Prochorus,:--Prochorus.,1,vi,,Ba-rốt,needs_review,
4414,G4414,πρωτοστάτης,prōtostátēs,ringleader,:--ringleader.,1,vi,,kẻ cầm đầu,needs_review,
4415,G4415,πρωτοτόκια,prōtotókia,birthright,:--birthright.,1,vi,,quyền trưởng nam,needs_review,
4418,G4418,πτέρνα,ptérna,heel,:--heel.,1,vi,,gót chân,needs_review,
4423,G4423,πτόησις,ptóēsis,amazement,:--amazement.,1,vi,,sự kinh ngạc,needs_review,
4424,G4424,Πτολεμαΐς,Ptolemaḯs,Ptolemais,:--Ptolemais.,1,vi,,Ptô-lê-mai,needs_review,
4427,G4427,πτύσμα,ptýsma,spittle,:--spittle.,1,vi,,nước miếng,needs_review,
4435,G4435,πυγμή,pygmḗ,fist,:--oft.,1,vi,,nắm tay,needs_review,
4436,G4436,Πύθων,Pýthōn,divination,:-- divination.,1,vi,,thần tà,needs_review,
4466,G4466,Ῥαγαῦ,Rhagaû,Ragau,:--Ragau.,1,vi,,Rê-hu,needs_review,
4467,G4467,ῥᾳδιούργημα,rhaidioúrgēma,lewdness,:--lewdness.,1,vi,,sự dâm dật,needs_review,
4468,G4468,ῥᾳδιουργία,rhaidiourgía,mischief,:--mischief.,1,vi,,sự gian ác,needs_review,
4471,G4471,Ῥαμᾶ,Rhamâ,Rama,:--Rama.,1,vi,,Ra-ma,needs_review,
4477,G4477,Ῥαχάβ,Rhacháb,Rahab,:--Rachab.,1,vi,,Ra-háp,needs_review,
4478,G4478,Ῥαχήλ,Rhachḗl,Rachel,:--Rachel.,1,vi,,Ra-chên,needs_review,
4479,G4479,Ῥεβέκκα,Rhebékka,Rebecca,:--Rebecca.,1,vi,,Rê-bê-ca,needs_review,
4480,G4480,ῥέδα,rhéda,chariot,:--chariot.,1,vi,,xe,needs_review,
4481,G4481,Ῥεμφάν,Rhemphán,Remphan,:--Remphan.,1,vi,,Rê-phan,needs_review,
4484,G4484,Ῥήγιον,Rhḗgion,Rhegium,:--Rhegium.,1,vi,,Rê-gi-ôn,needs_review,
4485,G4485,ῥῆγμα,rhēgma,ruin,:--ruin.,1,vi,,sự đổ nát,needs_review,
4488,G4488,Ῥησά,Rhēsá,Rhesa,:--Rhesa.,1,vi,,Rê-sa,needs_review,
4489,G4489,ῥήτωρ,rhḗtōr,orator,:--orator.,1,vi,,nhà hùng biện,needs_review,
4493,G4493,ῥιπή,rhipḗ,twinkling,:--twinkling.,1,vi,,chớp mắt,needs_review,
4498,G4498,Ῥόδη,Rhódē,Rhoda,:--Rhoda.,1,vi,,Rô-đơ,needs_review,
4499,G4499,Ῥόδος,Rhódos,Rhodes,:--Rhodes.,1,vi,,Rô-đơ,needs_review,
4502,G4502,Ῥουβήν,Rhoubḗn,Reuben,:--Reuben.,1,vi,,Ru-bên,needs_review,
4503,G4503,Ῥούθ,Rhoúth,Ruth,:--Ruth.,1,vi,,Ru-tơ,needs_review,
4507,G4507,ῥυπαρία,rhyparía,turpitude,:--turpitude.,1,vi,,sự ô uế,needs_review,
4509,G4509,ῥύπος,rhýpos,filth,:--filth.,1,vi,,dơ dáy,needs_review,
4512,G4512,ῥυτίς,rhytís,wrinkle,:--wrinkle.,1,vi,,nếp nhăn,needs_review,
4520,G4520,σαββατισμός,sabbatismós,rest,:--rest.,1,vi,,sự yên nghỉ,needs_review,
4522,G4522,σαγήνη,sagḗnē,net,:--net.,1,vi,,lưới,needs_review,
4527,G4527,Σαλά,Salá,Sala,:--Sala.,1,vi,,Sê-la,needs_review,
4529,G4529,Σαλαμίς,Salamís,Salamis,:--Salamis.,1,vi,,Sa-la-min,needs_review,
4530,G4530,Σαλείμ,Saleím,Salim,:--Salim.,1,vi,,Sa-lim,needs_review,
4534,G4534,Σαλμώνη,Salmṓnē,Salmone,:--Salmone.,1,vi,,Salmôn,needs_review,
4535,G4535,σάλος,sálos,wave,:--wave.,1,vi,,sóng,needs_review,
4538,G4538,σαλπιστής,salpistḗs,trumpeter,:--trumpeter.,1,vi,,kèn thổi,needs_review,
4543,G4543,Σαμοθρᾴκη,Samothráikē,Samothrace,:--Samothracia.,1,vi,,Sa-mô-tra-sơ,needs_review,
4544,G4544,Σάμος,Sámos,Samos,:--Samos.,1,vi,,Sa-mốt,needs_review,
4546,G4546,Σαμψών,Sampsṓn,Samson,:--Samson.,1,vi,,Sam-sôn,needs_review,
4548,G4548,σανίς,sanís,board,:--board.,1,vi,,ván,needs_review,
4551,G4551,Σαπφείρη,Sappheírē,Sapphira,:--Sapphira.,1,vi,,Sapphira,needs_review,
4552,G4552,σάπφειρος,sáppheiros,sapphire,:--sapphire.,1,vi,,ngọc bích,needs_review,
4553,G4553,σαργάνη,sargánē,basket,:--basket.,1,vi,,cái giỏ,needs_review,
4555,G4555,σάρδινος,sárdinos,sardius,:--sardine.,1,vi,,sác-đi,needs_review,
4557,G4557,σαρδόνυξ,sardónyx,sardonyx,:-- sardonyx.,1,vi,,ngọc sắc,needs_review,
4558,G4558,Σάρεπτα,Sárepta,Sarepta,:--Sarepta.,1,vi,,Sa-rép-ta,needs_review,
4562,G4562,Σαρούχ,Saroúch,Saruch,:--Saruch.,1,vi,,Sa-rúc,needs_review,
4566,G4566,Σατᾶν,Satân,Satan,:--Satan.,1,vi,,Sa-tan,needs_review,
4577,G4577,σειρά,seirá,chain,:--chain.,1,vi,,xiềng,needs_review,
4580,G4580,Σεκοῦνδος,Sekoûndos,Secundus,:--Secundus.,1,vi,,Sê-cun-đu,needs_review,
4581,G4581,Σελεύκεια,Seleúkeia,Seleucia,:--Seleucia.,1,vi,,Sê-lơ-xi,needs_review,
4584,G4584,Σεμεΐ,Semeḯ,Semei,:--Semei.,1,vi,,Sê-mê,needs_review,
4585,G4585,σεμίδαλις,semídalis,fine flour,:--fine flour.,1,vi,,bột lọc,needs_review,
4588,G4588,Σέργιος,Sérgios,Sergius,:--Sergius.,1,vi,,SẾt-giơ,needs_review,
4589,G4589,Σήθ,Sḗth,Seth,:--Seth.,1,vi,,Sết,needs_review,
4590,G4590,Σήμ,Sḗm,Shem,:-- Sem.,1,vi,,Sem,needs_review,
4604,G4604,σίδηρος,sídēros,iron,:--iron.,1,vi,,sắt,needs_review,
4607,G4607,σικάριος,sikários,murderer,:--murderer.,1,vi,,kẻ giết người,needs_review,
4608,G4608,σίκερα,síkera,strong drink,:--strong drink.,1,vi,,rượu mạnh,needs_review,
4612,G4612,σιμικίνθιον,simikínthion,apron,:--apron.,1,vi,,tạp dề,needs_review,
4620,G4620,σιτόμετρον,sitómetron,portion of meat,:--portion of meat.,1,vi,,phần đồ ăn,needs_review,
4629,G4629,σκέπασμα,sképasma,raiment,:--raiment.,1,vi,,quần áo,needs_review,
4630,G4630,Σκευᾶς,Skeuâs,Sceva,:--Sceva.,1,vi,,Sê-va,needs_review,
4631,G4631,σκευή,skeuḗ,tackling,:--tackling.,1,vi,,đồ dùng,needs_review,
4634,G4634,σκηνοπηγία,skēnopēgía,tabernacles,:--tabernacles.,1,vi,,Lễ Lều Tạm,needs_review,
4635,G4635,σκηνοποιός,skēnopoiós,tent-maker,:--tent-maker.,1,vi,,thợ may trại,needs_review,
4643,G4643,σκληρότης,sklērótēs,hardness,:--hardness.,1,vi,,cứng lòng,needs_review,
4647,G4647,σκόλοψ,skólops,thorn,:--thorn.,1,vi,,cái dằm,needs_review,
4649,G4649,σκοπός,skopós,mark,:--mark.,1,vi,,mục đích,needs_review,
4657,G4657,σκύβαλον,skýbalon,dung,:--dung.,1,vi,,phân,needs_review,
4658,G4658,Σκύθης,Skýthēs,Scythian,:--Scythian.,1,vi,,người Sy-the,needs_review,
4661,G4661,σκῦλον,skŷlon,spoil,:--spoil.,1,vi,,chiến lợi phẩm,needs_review,
4665,G4665,σμάραγδος,smáragdos,emerald,:--emerald.,1,vi,,ngọc lục bảo,needs_review,
4667,G4667,Σμύρνα,Smýrna,Smyrna,:--Smyrna.,1,vi,,Smyrna,needs_review,
4668,G4668,Σμυρναῖος,Smyrnaîos,Smyrnaean,:--in Smyrna.,1,vi,,người thành Si-mẹt-nơ,needs_review,
4673,G4673,σορός,sorós,bier,:--bier.,1,vi,,quan tài,needs_review,
4677,G4677,Σουσάννα,Sousánna,Susanna,:--Susanna.,1,vi,,Su-san-na,needs_review,
4688,G4688,σπεκουλάτωρ,spekoulátōr,executioner,:--executioner.,1,vi,,lính thị vệ,needs_review,
4694,G4694,σπιλάς,spilás,spot,:--spot (by  confusion with ).,1,vi,,vết nhơ,needs_review,
4701,G4701,σπορά,sporá,seed,:--seed.,1,vi,,hạt giống,needs_review,
4713,G4713,στάμνος,stámnos,pot,:--pot.,1,vi,,bình,needs_review,
4715,G4715,στατήρ,statḗr,stater,:--piece of money.,1,vi,,đồng tiền,needs_review,
4720,G4720,Στάχυς,Stáchys,Stachys,:--Stachys.,1,vi,,Stachơ,needs_review,
4725,G4725,στέμμα,stémma,garland,:--garland.,1,vi,,vòng hoa,needs_review,
4733,G4733,στερέωμα,steréōma,stedfastness,:--stedfastness.,1,vi,,sự vững bền,needs_review,
4740,G4740,στηριγμός,stērigmós,stedfastness,:--stedfastness.,1,vi,,sự vững vàng,needs_review,
4742,G4742,στίγμα,stígma,mark,:--mark.,1,vi,,dấu,needs_review,
4743,G4743,στιγμή,stigmḗ,moment,:--moment.,1,vi,,khoảnh khắc,needs_review,
